"","OPCS","Prop_IP","Median Mean LOS","Median Median LOS","Admissions","class1","class2","class3","class4","class1_proportion","class2_proportion","class3_proportion","class4_proportion","class1_prop_dc","class2_prop_dc","class3_prop_dc","class4_prop_dc","class1_prop_bed","class2_prop_bed","class3_prop_bed","class4_prop_bed","class1_proportional_cost","class2_proportional_cost","class3_proportional_cost","class4_proportional_cost","value"
"89","B36",0.0627064688569884,0.8,1,3335.2,5.4,0,0,3329.8,6.55338215198507e-06,0,0,0.00394035918038131,6.14244269816367e-06,0,0,0.00369327317015138,5.24270572158806e-06,0,0,0.000197668808183943,0,0,0,0,0
"90","B37",0.334063882462762,2,1,5749.6,821.8,0,0,4927.8,0.000997327676389135,0,0,0.00583137184488048,0.000664156520727015,0,0,0.00388332112629566,0.00199465535277827,0,0,0.00389610143716963,1.12498561896694,0,0,6.57778744102518,1128
"91","B38",0.933333333333333,6.4,6,12.4,0.4,1.4,0,10.6,4.85435714961857e-07,3.83821240192225e-06,0,1.25436384503699e-05,3.23623809974571e-08,2.55880826794817e-07,0,8.36242563357996e-07,3.10678857575588e-06,2.29269220808156e-05,0,7.49273336768765e-05,0.00315727389011192,0.0249637334621023,0,0.0815838244812061,6504
"92","B39",0.978681012153816,5.47225025227043,5,1011.8,8,0,0,1003.8,9.70871429923714e-06,0,0,0.00118785889400767,2.06979962147514e-07,0,0,2.53239493243317e-05,5.3128514273222e-05,0,0,0.00636168214431662,0.0511843417855782,0,0,6.26239208920846,5272
"93","B40",0.14,1.5,1,10.4,0.4,1.6,8.4,0,4.85435714961857e-07,4.38652845933971e-06,3.39884384550102e-06,0,4.17474714867197e-07,3.77241447503215e-06,2.92300570713088e-06,0,7.28153572442785e-07,9.2117097646134e-07,7.13757207555215e-07,0,0.00145630714488557,0.0131595853780191,0.0101965315365031,0,3000
"94","C01",0.834513844172569,2.92845786963434,1,705.8,84.6,0,621.2,0,0.000102669653714433,0,0.000251352594860147,0,1.6990406313335e-05,0,4.15953746806554e-05,0,0.000300663755392663,0,0.000614265182147255,0,0.143942854507635,0,0.352396337993926,0,1402
"95","C02",0.346425765907306,1.8,1,261.2,6.6,0,202.4,52.2,8.00968929687064e-06,0,8.18959517058817e-05,6.17715025574822e-05,5.23492654752268e-06,0,5.3525083911464e-05,4.03722624727614e-05,1.44174407343671e-05,0,5.1067562029952e-05,3.85186321524976e-05,0.0112295843942126,0,0.114818124291646,0.0866036465855901,1402
"96","C03",0.367701863354037,1.3,1,165.8,4.8,0,88.8,72.2,5.82522857954228e-06,0,3.59306349381537e-05,8.54387449166708e-05,3.68328117638139e-06,0,2.27188735199009e-05,5.40227592081807e-05,7.57279715340497e-06,0,1.71752898437286e-05,4.08407814210372e-05,0.00816697046851828,0,0.0503747501832914,0.119785120373172,1402
"97","C05",0.62589928057554,1.60952380952381,1,306.2,28.2,0,109.4,168.6,3.42232179048109e-05,0,4.42658948449776e-05,0.00019951485308796,1.28029304392098e-05,0,1.65599031074736e-05,7.46386500760713e-05,5.50830840563147e-05,0,4.45934533679826e-05,0.000200991221990563,0.0316222533440453,0,0.0409016868367593,0.184351724253275,924
"98","C06",0.672230215827338,2.59782608695652,1,880.4,185.4,0,695,0,0.000224999453884821,0,0.000281213865788477,0,7.37480224387945e-05,0,9.21734080958491e-05,0,0.000584509450852958,0,0.00049109423248411,0,0.438973934529285,0,0.548648252153319,0,1951
"99","C08",0.755328218243819,1.57894736842105,1,830.8,127,411.6,292.2,0,0.00015412583950039,0.00112843444616514,0.000118231210911357,0,3.77102437652275e-05,0.000276096066538274,2.89278410328725e-05,0,0.000243356588684826,0.00134579744151611,0.000141005320860765,0,0.30069951286526,2.20157560446819,0.230669092488057,0,1951
"100","C09",0.029986962190352,1.68965517241379,1,616.2,2.6,0,283.2,330.4,3.15533214725207e-06,0,0.000114589592505463,0.000390982843773795,3.06071332145442e-06,0,0.000111153398727594,0.000379258456020474,5.33142328328798e-06,0,5.80598259019273e-06,1.9810172410784e-05,0.0044237756704474,0,0.160654608692659,0.548157946970861,1402
"101","C10",0.291205246747662,0.9,0,5090,1369.6,0,3720.4,0,0.0016621318880294,0,0.0015053641241431,0,0.00117811036144864,0,0.00106699419292693,0,0.00149591869922646,0,0.000394532938094551,0,0.929131725408433,0,0.84149854539599,0,559
"102","C11",0.0428607578920731,1.72929936305732,1,6429.2,106.4,0,6322.8,0,0.000129125900179854,0,0.0025583583174207,0,0.000123591466234649,0,0.00244870514097656,0,0.000223297336935225,0,0.000189623168182064,0,0.10627061584802,0,2.10552889523723,0,823
"103","C12",0.0158824697240421,1.14828897338403,1,24268,90.4,0,24177.6,0,0.00010970847158138,0,0.00978284368559351,0,0.000107966030103017,0,0.00962746796694204,0,0.000125977028203714,0,0.000178416224459108,0,0.0613270356139912,0,5.46860962024677,0,559
"104","C13",0.0242013552758954,0.827586206896552,1,3723.2,4.4,0,0,3718.8,5.33979286458043e-06,0,0,0.00440068704426753,5.21056264036502e-06,0,0,0.00429418445365118,4.41913892241139e-06,0,0,8.81400749928402e-05,0.00298494421130046,0,0,2.45998405774555,559
"105","C14",0.0894624094664899,1.64039408866995,1,1985.2,24.6,0,1960.6,0,2.98542964701542e-05,0,0.000793306338510631,0,2.71834591750073e-05,0,0.000722335242022431,0,4.89728114510411e-05,0,0.000116420567145668,0,0.0353773413171327,0,0.940068011135098,0,1185
"106","C15",0.0172025997797323,1.79282868525896,1,12927,33.6,0,12893.4,0,4.0776600056796e-05,0,0.00521698252828367,0,4.00751365256407e-05,0,0.00512723686579176,0,7.31054582691561e-05,0,0.000160898598093083,0,0.022794119431749,0,2.91629323331057,0,559
"107","C16",0.149857402126005,8.2520325203252,1,841,69.6,0,771.4,0,8.44658144033631e-05,0,0.000312127159811844,0,7.18079868884178e-05,0,0.000265352594509473,0,0.000697014647312305,0,0.000385985233999242,0,0.04721639025148,0,0.174479082334821,0,559
"108","C17",0.537788881948782,1.08610271903323,0,1315.2,674.8,0,640.4,0,0.000818930051140653,0,0.000259121380792721,0,0.000378518574543462,0,0.000119768783127179,0,0.000889442155241887,0,0.000151351235228889,0,0.457781898587625,0,0.144848851863131,0,559
"109","C18",0.0185071389842762,0.794871794871795,1,5544.6,11.6,0,0,5533,1.40776357338938e-05,0,0,0.00654754259866952,1.38170989727967e-05,0,0,0.00642636631779048,1.11899155833515e-05,0,0,9.63196078782157e-05,0.0115858942089946,0,0,5.38862755870502,823
"110","C19",0.136109167249825,3.02105263157895,2,643,71.4,0,571.6,0,8.66502751206915e-05,0,0.000231283231200998,0,7.48563783320459e-05,0,0.000199803463203381,0,0.000261775041680405,0,9.51020359506944e-05,0,0.0713131764243291,0,0.190346099278421,0,823
"111","C20",0.181034482758621,9.27777777777778,5,107.4,14.6,0,92.8,0,1.77184035961078e-05,0,3.75491320074399e-05,0,1.45107615657779e-05,0,3.07514443164378e-05,0,0.000164387411141667,0,6.30674357998523e-05,0,0.00990458761022425,0,0.0209899647921589,0,559
"112","C22",0.0328398943902222,4,1,6888,146.2,0,6741.8,0,0.000177426753818559,0,0.00272789588542843,0,0.000171600077961157,0,0.00263831207264344,0,0.000709707015274235,0,0.000358335251139965,0,0.0991815553845743,0,1.52489379995449,0,559
"113","C23",0.072289156626506,1.30434782608696,1,251.4,2.4,0,98.8,150.2,2.91261428977114e-06,0,3.99768776113692e-05,0.000177740990117506,2.70206385918528e-06,0,3.70869828442822e-05,0.000164892243843952,3.79906211709279e-06,0,3.7694279570699e-06,1.67592342698539e-05,NA,NA,NA,NA,NA
"114","C24",0.136085626911315,1.51020408163265,1,268.6,7,0,261.6,0,8.4951250118325e-06,0,0.000105849708331318,0,7.33906059890728e-06,0,9.14450844146704e-05,0,1.28293724668491e-05,0,2.17539218333039e-05,0,0.0119101652665892,0,0.148401291080507,0,1402
"115","C25",0.226534589152322,0.885283893395133,1,3708.4,13.6,0,0,3694.8,1.65048143087031e-05,0,0,0.0043722863534365,1.27659029802457e-05,0,0,0.00338181226070446,1.46114462709724e-05,0,0,0.000876850761120835,0.0231397496608018,0,0,6.12994546751797,1402
"116","C26",0.175942549371634,2.46428571428571,1,120.4,9,0,111.4,0,1.09223035866418e-05,0,4.50751433796207e-05,0,9.00060564859709e-06,0,3.71445077401183e-05,0,2.6915676695653e-05,0,1.95433521116309e-05,0,0.0153130696284718,0,0.0631953510182282,0,1402
"117","C27",0.0306662416321326,0.797687861271676,0,3181.8,44.8,0,2562,575,5.4368800075728e-05,0,0.00103664737287781,0.000680433217826672,5.27015133153566e-05,0,0.00100485729405382,0.00065956688835427,4.33693318523148e-05,0,2.53585599867638e-05,1.66448177294307e-05,0.0307183720427863,0,0.585705765675963,0.38444476807207,565
"118","C29",0.0214756132480672,1.31730769230769,0,4252.2,61.4,0,4190.8,0,7.4514382246645e-05,0,0.00169569937949115,0,7.29141401920974e-05,0,0.00165928319543221,0,9.81583689210612e-05,0,4.79713193853338e-05,0,0.0421006259693544,0,0.958070149412501,0,565
"119","C31",0.0362562994960403,0.574370709382151,1,6954,9,0,0,6945,1.09223035866418e-05,0,0,0.00821844990922824,1.05263012766178e-05,0,0,0.00792047932792605,6.27345125914665e-06,0,0,0.000171145574157548,0.0109441481938151,0,0,8.23488680904669,1002
"120","C32",0.0377069035123133,0.700787401574803,1,2480.6,3.6,0,0,2477,4.36892143465671e-06,0,0,0.00293118796618551,4.20418293566723e-06,0,0,0.0028206619443681,3.06168509987754e-06,0,0,7.74552436358232e-05,0.00426406732022495,0,0,2.86083945499705,976
"121","C33",0.0410984494675883,0.734177215189873,1,1072.2,1.6,0,0,1070.6,1.94174285984743e-06,0,0,0.00126690748348736,1.86194023904294e-06,0,0,0.00121483955029715,1.42558336545761e-06,0,0,3.82270901902843e-05,0.00189514103121109,0,0,1.23650170388367,976
"122","C34",0.0278688524590164,0.727272727272727,1,245,1,0,53.4,190.6,1.21358928740464e-06,0,2.16069358749708e-05,0.000225548819683067,1.17976794660812e-06,0,2.10047753669798e-05,0.000219263032905015,8.8261039083974e-07,0,4.37934914902537e-07,4.57148129312923e-06,0.00118446314450693,0,0.0210883694139715,0.220135648010674,976
"123","C35",0.0528483184625944,0.529411764705882,0,293.4,2,0,0,291.4,2.42717857480928e-06,0,0,0.000344831721173378,2.29890626852218e-06,0,0,0.000326607944556802,1.28497689254609e-06,0,0,9.64788173818687e-06,0.0024320329319589,0,0,0.345521384615724,1002
"124","C37",0.0404946653734239,2.48648648648649,1,837.4,12.6,0,344,480.8,1.52912250212985e-05,0,0.000139190747958613,0.000568960506314894,1.46720119809113e-05,0,0.000133554265196953,0.000545920641000978,3.80214243772827e-05,0,1.40150382181832e-05,5.72883137535195e-05,0.0153218074713411,0,0.13946912945453,0.570098427327523,1002
"125","C39",0.0358332126827856,0.7,0,2779,16.2,0,2762.8,0,1.96601464559552e-05,0,0.00111789592575598,0,1.89556602466242e-05,0,0.00107783812329115,0,1.37621025191686e-05,0,2.80404617253834e-05,0,0.010990021868879,0,0.624903822497592,0,559
"126","C40",0.216947115384615,1.78504672897196,1,388.8,56,0,332.8,0,6.796100009466e-05,0,0.000134658956164612,0,5.32170571654699e-05,0,0.000105445084063996,0,0.000121313560916636,0,5.21481268338097e-05,0,0.0805337851121721,0,0.159570863055065,0,1185
"127","C41",0.14018691588785,1.71428571428571,1,48,5.2,0,38.4,4.4,6.31066429450414e-06,0,1.55375718651475e-05,5.20679331902149e-06,5.42599172985403e-06,0,1.33594075849867e-05,4.4768690219624e-06,1.08182816477214e-05,0,3.7339959088472e-06,1.25129879495843e-06,0.00352766134062781,0,0.00868550267261747,0.00291059746533301,559
"128","C43",0.0816365366317793,1.87387387387387,0,1112.8,61.8,0,1051,0,7.49998179616069e-05,0,0.000425260104954949,0,6.88770925752074e-05,0,0.00039054334281876,0,0.000140540199423552,0,6.50548335524983e-05,0,0.0419248982405383,0,0.237720398669817,0,559
"129","C44",0.295263870094723,1.33947368421053,1,2236,19,0,0,2217,2.30581964606882e-05,0,0,0.00262351381551605,1.6249944136301e-05,0,0,0.00184888497309981,3.08858473644481e-05,0,0,0.00103759494944702,0.0356710299246846,0,0,4.05857587260334,1547
"130","C45",0.101004385344462,3.50282485875706,2,1521.8,108,0,1413.8,0,0.000131067643039701,0,0.000572057789139208,0,0.000117829236315929,0,0.00051427744376569,0,0.000459106998218163,0,0.000202394430121925,0,0.0965968529202599,0,0.421606590595596,0,737
"131","C46",0.295239259304528,2.5,1,3457.6,185,0,0,3272.6,0.000224514018169859,0,0,0.00387267086723403,0.000158228665741906,0,0,0.00272930638886163,0.000561285045424647,0,0,0.002858411195931,0.347323186108772,0,0,5.99102183161104,1547
"132","C47",0.221720561317877,2.60652173913043,1,2028,389,0,1639,0,0.000472086232800406,0,0.000663179174140021,0,0.000367415008273458,0,0.000516138715395369,0,0.00123050302853845,0,0.000383264152249646,0,0.347927553573899,0,0.488763051341195,0,737
"133","C49",0.0226510067114094,0.7,1,239.8,1.4,0,238.4,0,1.6990250023665e-06,0,9.64624253294576e-05,0,1.66054037563504e-06,0,9.42774542859212e-05,0,1.18931750165655e-06,0,1.52947973047546e-06,0,0.00125218142674411,0,0.0710928074678102,0,737
"134","C51",0.136086118251928,5.13953488372093,4,2816.2,326.6,0,2489.6,0,0.000396358261266356,0,0.00100735257592373,0,0.000342419404053534,0,0.00087026587415519,0,0.00203709711022941,0,0.000704561885833665,0,0.292116038553304,0,0.74241884845579,0,737
"135","C52",0.0962745918794475,0.947368421052632,1,479.8,2,0,477.8,0,2.42717857480928e-06,0,0.000193329474926237,0,2.19350294810098e-06,0,0.000174716758629445,0,2.29943233402985e-06,0,1.76330996495918e-05,0,0.00298300246844061,0,0.237601924684345,0,1229
"136","C53",0.0454545454545455,1.25,1.5,22.4,0.4,0,22,0,4.85435714961857e-07,0,8.9017338810741e-06,0,4.63370455190863e-07,0,8.49710961375255e-06,0,6.06794643702321e-07,0,5.05780334151938e-07,0,0.000750969051045993,0,0.0137709823140216,0,1547
"137","C54",0.377305327868852,0.660526315789474,1,1011,230.2,780.8,0,0,0.000279368253960549,0.00214062588815778,0,0,0.000173961123303815,0.00133295633558186,0,0,0.000184530083537099,0.000533486993938308,0,0,0.106439304758969,0.815578463388114,0,0,381
"138","C55",0.342857142857143,1.33333333333333,1,40.2,5.2,19.6,15.4,0,6.31066429450414e-06,5.37349736269115e-05,6.23121371675187e-06,0,4.14700796495986e-06,3.53115540976847e-05,4.09479758529409e-06,0,8.41421905933885e-06,2.45645593723024e-05,2.84855484194371e-06,0,0.0097625976635979,0.0831280042008321,0.00963968761981515,0,1547
"139","C57",0.393073593073593,2.24264705882353,1,310.2,79.2,142,89,0,9.61162715624477e-05,0.0003893044007664,3.6011559791618e-05,0,5.83355033465591e-05,0.000236279121157789,2.18563665921422e-05,0,0.000215554873724607,0.000343181693239899,3.17451023958832e-05,0,0.148691872107107,0.60225390798562,0.055709882997633,0,1547
"140","C59",0.318284424379232,1.3,1,112.6,24,14.6,74,0,2.91261428977114e-05,4.00270721914749e-05,2.99421957817947e-05,0,1.98557452711261e-05,2.72870785594253e-05,2.04120612327359e-05,0,3.78639857670248e-05,1.65619917216644e-05,1.23891749137765e-05,0,0.0230970313178851,0.0317414682478396,0.0237441612549632,0,793
"141","C60",0.1236,1.10686427457098,1,8587,87,0,8500,0,0.000105582268004204,0,0.00343930627223318,0,9.25322996788843e-05,0,0.00301420801698516,0,0.000116865240482032,0,0.000470526071916491,0,0.129760607377167,0,4.22690740857457,0,1229
"142","C61",0.0260120305641359,1.03658536585366,1,2476,15.6,0,2460.4,0,1.89319928835124e-05,0,0.000995537547317942,0,1.84395333059865e-05,0,0.000969641594209363,0,1.96246267694946e-05,0,2.68433660271858e-05,0,0.0232674192538368,0,1.22351564565375,0,1229
"143","C62",0.105263157894737,1.96590909090909,1,3164.4,295.4,0,2869,0,0.000358494275499331,0,0.00116086702294553,0,0.000320758035973086,0,0.00103867049421442,0,0.000704767155243004,0,0.000240227266710019,0,0.28428596047097,0,0.920567549195803,0,793
"144","C64",0.135342789598109,1.4,1,369,30.6,0,338.4,0,3.71358321945821e-05,0,0.000136924852061613,0,3.21097650713201e-05,0,0.000118393060618286,0,5.19901650724149e-05,0,2.59445080206578e-05,0,0.0294487149303036,0,0.108581407684859,0,793
"145","C65",0.0562162824914174,0.749063670411985,1,3343.8,81.4,0,3262.4,0,9.87861679947379e-05,0,0.00132004620970983,0,9.32327768685011e-05,0,0.00124583811908305,0,7.39971295840733e-05,0,5.55865847391553e-05,0,0.0367484544940425,0,0.491057190012055,0,372
"146","C66",0.0704984975730025,1.80813953488372,0,2719.4,123.6,0,2595.8,0,0.000149999635923214,0,0.00105032367311328,0,0.00013942488695413,0,0.000976277432193436,0,0.000271220271930927,0,0.000133885935616694,0,0.118949711287109,0,0.832906672778831,0,793
"147","C67",0.133116883116883,2.6,1,64.8,3.2,16,45.6,0,3.88348571969486e-06,4.38652845933971e-05,1.84508665898627e-05,0,3.36652820506015e-06,3.80260746312891e-05,1.59947447386147e-05,0,1.00970628712066e-05,1.5181945901481e-05,6.38591681324468e-06,0,0.00307960417571802,0.0347851706825639,0.0146315372057611,0,793
"148","C69",0.347715736040609,1.80095923261391,1,1094.8,306.8,662.4,125.6,0,0.000372329193375744,0.00181602278216664,5.08208079755867e-05,0,0.000242864473851691,0.00118456308379905,3.31496133241771e-05,0,0.000670549698381736,0.0011372331737987,3.18251011587736e-05,0,0.138506459935777,0.675560474965991,0.0189053405669183,0,372
"149","C71",0.0525176147104313,1.56589147286822,1,6161.8,342.8,0,5819,0,0.000416018407722311,0,0.0023545086115441,0,0.000394170113273104,0,0.00223085543545063,0,0.000651439677208581,0,0.00019362745403783,0,0.362768051533855,0,2.05313150926646,0,872
"150","C72",0.14367816091954,0.909090909090909,0,38.8,4,0,15,19.8,4.85435714961857e-06,0,6.06936400982325e-06,2.34305699355967e-05,4.15689204191475e-06,0,5.1973289509406e-06,2.00641087379535e-05,4.4130519541987e-06,0,7.92759144438774e-07,3.06041927058473e-06,0.00423299943446739,0,0.00529248541656588,0.0204314569838403,872
"151","C73",0.0160259015416294,0.951557093425606,0,14923.6,160,0,14763.6,0,0.000194174285984743,0,0.00597371083302844,0,0.000191062467995635,0,0.00587797673138016,0,0.000184767919189634,0,9.10964635061476e-05,0,0.0403882514848265,0,1.24253185326992,0,208
"152","C74",0.315890236119974,1.016,1,343,29.6,0,313.4,0,3.59222429071774e-05,0,0.000126809245378574,0,2.45747571132701e-05,0,8.67514429137403e-05,0,3.64969987936922e-05,0,4.06987273042708e-05,0,0.0313241958150587,0,0.110577661970116,0,872
"153","C75",0.00905836117760234,1.60042328042328,1,390427.6,401.2,0,390026.4,0,0.000486892022106742,0,0.157814146336062,0,0.000482481578316006,0,0.156384608799615,0,0.000779233327231997,0,0.00228786515356878,0,0.424569843277079,0,137.613935605046,0,872
"154","C77",0.0785070785070785,1.1,1,161.8,6.4,0,155.4,0,7.76697143938971e-06,0,6.28786111417689e-05,0,7.15720920283531e-06,0,5.7942195080446e-05,0,8.54366858332868e-06,0,5.4300576674552e-06,0,0.00677279909514783,0,0.0548301489156225,0,872
"155","C79",0.0732062501037809,1.0223066920076,1,126022.8,5576.8,0,120446,0,0.00676794473799821,0,0.0487353745018114,0,0.00627248888281974,0,0.0451676404871304,0,0.00691891519679321,0,0.00364731835851157,0,2.57858694517732,0,18.5681776851902,0,381
"156","C80",0.15861143076333,1.1547619047619,1,1055.8,13,0,1042.8,0,1.57766607362603e-05,0,0.000421942185962912,0,1.32743020042145e-05,0,0.000355017332147928,0,1.82182868025864e-05,0,7.72822716673034e-05,0,0.00601090774051519,0,0.16075997285187,0,381
"157","C81",0.231361231361231,0.888888888888889,0,1015,183.4,831.6,0,0,0.000222572275310011,0.00227989816674182,0,0,0.000171077679627416,0.00175241811950622,0,0,0.000197842022497788,0.000468871153098312,0,0,0.0848000368931143,0.868641201528632,0,0,381
"158","C82",0.0561965580690551,5.7713717693837,1,9531,292,0,9239,0,0.000354368071922156,0,0.0037383236057838,0,0.000334453805990563,0,0.00352824268619045,0,0.00204518988626246,0,0.00121245508862722,0,0.135014235402341,0,1.42430129380363,0,381
"159","C83",0,NA,NA,1.75,0,0.75,0.5,0.25,0,2.05618521531549e-06,2.02312133660775e-07,2.95840529489857e-07,0,2.05618521531549e-06,2.02312133660775e-07,2.95840529489857e-07,NA,NA,NA,NA,0,0.000783406567035202,7.70809229247553e-05,0.000112715241735636,381
"160","C84",0.408181818181818,2.18571428571429,1,234.4,14.4,37.6,182.4,0,1.74756857386269e-05,0.000103083418794483,7.38034663594507e-05,0,1.03424285598601e-05,6.10066414865533e-05,4.36782332727295e-05,0,3.81968559715701e-05,9.19678132587613e-05,6.58451523181193e-05,0,0.00665823626641683,0.0392747825606981,0.0281191206829507,0,381
"161","C85",0.31412213740458,0.295986622073579,0,2144.2,572.2,1572,0,0,0.000694415790252936,0.00430976421130127,0,0,0.000476284417971193,0.00295597186553755,0,0,0.000205537784071521,0.000400704423411669,0,0,0.264572416086369,1.64202016450578,0,0,381
"162","C86",0.118407960199005,2.41610738255034,1,4875.2,453.2,0,4422,0,0.000549998665051784,0,0.00178924851009589,0,0.000484874445010826,0,0.00157738724372633,0,0.00132885583502444,0,0.000511879569751966,0,0.20954949138473,0,0.681703682346536,0,381
"163","C88",0.0358744394618834,0.1,0,45.8,1.2,20,19.6,5,1.45630714488557e-06,5.48316057417464e-05,7.93063563950238e-06,5.91681058979715e-06,1.40406294237846e-06,5.28645526209663e-05,7.6461285313588e-06,5.70454832648604e-06,1.45630714488557e-07,1.96705312078014e-07,2.84507108143583e-08,2.12262263311108e-08,0.000554853022201402,0.0208908417876054,0.00302157217865041,0.00225430483471271,381
"164","C89",0.0145853193517636,1.8135593220339,0,2116.8,18.8,0,1247.4,850.6,2.28154786032073e-05,0,0.000504728311056902,0.00100656781753629,2.24827075616162e-05,0,0.00049736668745426,0.000991886704468316,4.13772239075115e-05,0,1.33507411098747e-05,2.66250694622588e-05,0.00869269734782197,0,0.19230148651268,0.383502338481327,381
